Row ID,Record ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Claire Gute,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Interest Score,Time n website minutes,Marketing Channel,Customer Segment,Trial Purchase
37,7018,CA-2016-117590,"Thursday, December 8, 2016","Saturday, December 10, 2016",First Class,GH-14485,Steve Nguyen,Corporate,United States,Richardson,Texas,75080,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",190.92,5,0.6,-147.96,2,16,Email,Middle,Yes
9593,7019,US-2016-105452,"Thursday, July 28, 2016","Monday, August 1, 2016",Standard Class,BF-11005,Henia Zydlo,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5,0.6,-378.40,9,6,Referral,High,No
3317,7020,CA-2017-161739,"Friday, November 10, 2017","Wednesday, November 15, 2017",Second Class,EB-13750,Steven Cartwright,Corporate,United States,Round Rock,Texas,78664,Central,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,341.96,5,0.6,-427.45,8,14,Referral,High,No
239,7021,CA-2016-157749,"Saturday, June 4, 2016","Thursday, June 9, 2016",Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.73,5,10,Social Media,High,No
242,7022,CA-2016-157749,"Saturday, June 4, 2016","Thursday, June 9, 2016",Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.23,5,0.5,-120.51,8,15,Social Media,Low,No
4295,7023,CA-2017-101581,"Sunday, October 22, 2017","Friday, October 27, 2017",Standard Class,DW-13195,Maria Bertelson,Corporate,United States,Redmond,Oregon,97756,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.23,5,0.5,-120.51,5,3,Referral,Middle,No
8632,7024,CA-2016-107783,"Thursday, July 28, 2016","Friday, July 29, 2016",First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,5,0.5,-78.08,8,12,Referral,High,No
5095,7025,US-2014-140452,"Saturday, December 6, 2014","Wednesday, December 10, 2014",Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,214.95,5,0.5,-120.37,2,19,Social Media,Middle,Yes
6382,7026,CA-2016-127236,"Tuesday, March 29, 2016","Saturday, April 2, 2016",Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.98,5,0.5,-167.99,1,6,Email,Middle,Yes
7248,7027,US-2014-127978,"Monday, March 3, 2014","Saturday, March 8, 2014",Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,0.5,-199.62,5,4,Email,Low,No
3911,7028,CA-2015-167010,"Sunday, April 5, 2015","Friday, April 10, 2015",Standard Class,VT-21700,Adrian Barton,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,5,0.5,-211.47,3,12,Social Media,High,Yes
4791,7029,CA-2015-104346,"Friday, December 11, 2015","Wednesday, December 16, 2015",Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,364.95,5,0.5,-248.17,10,19,Referral,Middle,Yes
5659,7030,CA-2016-145261,"Sunday, December 18, 2016","Wednesday, December 21, 2016",First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5,0.5,-264.22,6,7,Social Media,Low,No
214,7031,CA-2015-146262,"Friday, January 2, 2015","Friday, January 9, 2015",Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.32,4,13,Referral,Low,No
1395,7032,US-2017-117247,"Monday, October 9, 2017","Saturday, October 14, 2017",Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,60505,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",652.45,5,0.5,-430.62,5,20,Social Media,Middle,Yes
1864,7033,US-2016-100839,"Thursday, October 13, 2016","Monday, October 17, 2016",Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5,0.5,-465.57,8,19,Social Media,High,No
3915,7034,US-2017-142573,"Tuesday, July 18, 2017","Sunday, July 23, 2017",Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.60,5,0.5,-448.90,9,6,Referral,Middle,No
4,7035,US-2015-108966,"Sunday, October 11, 2015","Sunday, October 18, 2015",Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,957.58,5,0.45,-383.03,1,5,Email,Middle,Yes
3908,7036,CA-2015-167010,"Sunday, April 5, 2015","Friday, April 10, 2015",Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,5,0.4,-3.22,10,20,Referral,High,No
7263,7037,CA-2017-156363,"Sunday, October 22, 2017","Saturday, October 28, 2017",Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.70,5,0.4,-6.54,4,5,Social Media,Middle,No
131,7038,US-2017-164147,"Thursday, February 2, 2017","Sunday, February 5, 2017",First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.99,7,20,Email,High,Yes
8182,7039,CA-2015-119879,"Saturday, November 21, 2015","Wednesday, November 25, 2015",Standard Class,SS-20410,Brendan Murry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,5,0.4,-24.04,10,4,Referral,Middle,No
8809,7040,US-2017-110646,"Thursday, October 26, 2017","Tuesday, October 31, 2017",Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,118.65,5,0.4,19.78,9,14,Social Media,High,No
2726,7041,CA-2017-149888,"Tuesday, November 7, 2017","Monday, November 13, 2017",Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,5,0.4,-71.99,5,20,Social Media,Low,No
8354,7042,CA-2017-132199,"Wednesday, May 3, 2017","Monday, May 8, 2017",Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,5,0.4,-112.04,9,18,Referral,Low,No
9344,7043,CA-2017-109085,"Friday, February 17, 2017","Monday, February 20, 2017",First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5,0.4,-106.39,3,4,Referral,High,No
7043,7044,US-2017-165358,"Tuesday, July 18, 2017","Sunday, July 23, 2017",Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,599.97,5,0.4,70.00,8,18,Referral,High,Yes
1662,7045,CA-2017-144526,"Sunday, April 30, 2017","Saturday, May 6, 2017",Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,5,0.4,-158.10,5,16,Referral,High,Yes
7144,7046,US-2017-141558,"Saturday, March 11, 2017","Thursday, March 16, 2017",Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,776.85,5,0.4,-181.27,7,15,Email,High,Yes
8573,7047,CA-2014-121629,"Friday, November 28, 2014","Tuesday, December 2, 2014",Standard Class,BT-11680,Maxwell Schwartz,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,5,0.4,-199.77,7,12,Referral,High,Yes
3045,7048,CA-2015-135174,"Thursday, April 30, 2015","Saturday, May 2, 2015",Second Class,BP-11230,Chuck Clark,Consumer,United States,Troy,Ohio,45373,East,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1022.97,5,0.4,-255.74,6,9,Social Media,Middle,No
1563,7049,US-2017-102890,"Friday, June 30, 2017","Friday, June 30, 2017",Same Day,SG-20470,Charlotte Melton,Consumer,United States,New York City,New York,10011,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.4,-295.98,5,19,Social Media,High,No
1728,7050,US-2017-164056,"Saturday, April 29, 2017","Thursday, May 4, 2017",Second Class,FM-14215,Christina Anderson,Corporate,United States,Dublin,Ohio,43017,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89,6,9,Email,High,No
3834,7051,CA-2014-105984,"Monday, November 24, 2014","Monday, November 24, 2014",Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1049.97,5,0.4,-209.99,2,14,Email,Low,No
9674,7052,CA-2016-114867,"Friday, December 23, 2016","Wednesday, December 28, 2016",Standard Class,FM-14290,John Lucas,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002645,Technology,Phones,LG G2,1499.97,5,0.4,-374.99,3,15,Email,Low,Yes
8800,7053,CA-2014-116666,"Thursday, May 8, 2014","Saturday, May 10, 2014",First Class,KT-16480,Chris Selesnick,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,5,0.4,240.00,8,4,Email,High,Yes
3929,7054,CA-2016-162082,"Monday, March 14, 2016","Thursday, March 17, 2016",First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.33,5,0.32,-14.20,10,12,Referral,High,Yes
9788,7055,CA-2017-144491,"Monday, March 27, 2017","Saturday, April 1, 2017",Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1023.33,5,0.32,-30.10,6,13,Referral,Low,No
9578,7056,CA-2015-143147,"Tuesday, May 26, 2015","Thursday, May 28, 2015",Second Class,PS-18760,Roger Barcio,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",104.93,5,0.3,-4.50,5,5,Email,Low,Yes
67,7057,US-2015-164175,"Thursday, April 30, 2015","Tuesday, May 5, 2015",Standard Class,PS-18970,Brendan Sweed,Home Office,United States,Chicago,Illinois,60610,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",213.12,5,0.3,-15.22,8,15,Referral,High,No
6654,7058,US-2017-124779,"Friday, September 8, 2017","Monday, September 11, 2017",First Class,BF-11020,Katherine Murray,Corporate,United States,Arlington,Texas,76017,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",213.43,5,0.3,-39.64,10,3,Referral,Middle,No
8112,7059,CA-2016-130393,"Thursday, December 1, 2016","Saturday, December 3, 2016",Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,5,0.3,-17.75,4,18,Email,Low,Yes
2494,7060,CA-2016-146206,"Saturday, September 10, 2016","Wednesday, September 14, 2016",Second Class,KT-16480,Kean Thornton,Consumer,United States,Houston,Texas,77095,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,300.93,5,0.3,-34.39,1,18,Email,Middle,No
3239,7061,US-2016-127971,"Sunday, November 20, 2016","Sunday, November 27, 2016",Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.33,8,13,Referral,High,Yes
7451,7062,CA-2017-105669,"Sunday, September 17, 2017","Friday, September 22, 2017",Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.33,7,11,Social Media,High,Yes
1275,7063,CA-2016-119186,"Thursday, May 26, 2016","Thursday, May 26, 2016",Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,0.3,-88.78,8,8,Email,High,No
9088,7064,CA-2016-143406,"Monday, September 26, 2016","Friday, September 30, 2016",Standard Class,LR-17035,Rick Reed,Corporate,United States,Houston,Texas,77041,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,454.97,5,0.3,-136.49,3,10,Email,High,No
5996,7065,CA-2016-162187,"Sunday, December 11, 2016","Sunday, December 11, 2016",Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,0.3,-137.53,7,4,Email,High,Yes
9000,7066,CA-2017-137785,"Saturday, May 13, 2017","Wednesday, May 17, 2017",Standard Class,MH-18115,Toby Braunhardt,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,0.3,-124.43,2,15,Referral,High,Yes
2448,7067,CA-2016-119165,"Monday, October 31, 2016","Sunday, November 6, 2016",Standard Class,BD-11320,Christopher Martinez,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,492.84,5,0.3,-14.08,2,6,Email,High,Yes
8867,7068,CA-2014-120411,"Saturday, September 20, 2014","Tuesday, September 23, 2014",First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5,0.3,-70.49,5,2,Social Media,Middle,No
7494,7069,US-2017-160836,"Monday, September 11, 2017","Saturday, September 16, 2017",Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.3,-65.85,9,18,Referral,High,No
8678,7070,CA-2017-141705,"Tuesday, October 24, 2017","Thursday, October 26, 2017",First Class,PO-18850,Ross DeVincentis,Consumer,United States,Mansfield,Texas,76063,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.41,5,0.3,-81.31,1,19,Referral,Low,No
3173,7071,US-2016-133879,"Monday, March 21, 2016","Monday, March 28, 2016",Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,0.00,9,14,Social Media,High,Yes
8777,7072,CA-2016-102813,"Saturday, July 2, 2016","Sunday, July 3, 2016",First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,0.00,3,18,Email,Middle,Yes
9920,7073,CA-2016-149272,"Tuesday, March 15, 2016","Saturday, March 19, 2016",Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Bryan,Texas,77803,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,528.43,5,0.3,-143.43,6,20,Referral,High,No
2348,7074,CA-2016-159373,"Sunday, March 13, 2016","Friday, March 18, 2016",Standard Class,LT-17110,Alice McCarthy,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.59,5,0.3,0.00,10,9,Referral,Middle,No
3757,7075,CA-2016-116799,"Thursday, March 3, 2016","Sunday, March 6, 2016",First Class,JG-15310,Lena Cacioppo,Corporate,United States,Odessa,Texas,79762,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,5,0.3,-56.34,5,20,Social Media,Low,No
3603,7076,CA-2014-159835,"Monday, November 17, 2014","Monday, November 24, 2014",Standard Class,RB-19330,Tracy Hopkins,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-93.99,8,2,Social Media,Middle,Yes
8024,7077,CA-2014-129189,"Monday, July 21, 2014","Friday, July 25, 2014",Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-93.99,9,5,Social Media,Low,Yes
5076,7078,CA-2014-134572,"Sunday, April 20, 2014","Tuesday, April 22, 2014",Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.10,5,0.3,-95.67,4,13,Email,High,Yes
1576,7079,CA-2014-101602,"Monday, December 15, 2014","Thursday, December 18, 2014",First Class,MC-18100,Tonja Turnell,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.3,-21.81,2,4,Social Media,High,No
4023,7080,CA-2014-154963,"Sunday, June 22, 2014","Friday, June 27, 2014",Standard Class,AA-10645,Jack O'Briant,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,0.3,0.00,1,6,Referral,Middle,No
8961,7081,CA-2017-150266,"Saturday, November 25, 2017","Thursday, November 30, 2017",Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.40,4,17,Email,High,Yes
6408,7082,CA-2017-161774,"Sunday, May 14, 2017","Monday, May 15, 2017",First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.85,7,16,Email,High,No
9348,7083,CA-2017-109085,"Friday, February 17, 2017","Monday, February 20, 2017",First Class,CK-12325,Duane Noonan,Home Office,United States,Troy,Ohio,45373,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.85,3,14,Email,Middle,No
4386,7084,US-2015-122784,"Monday, July 20, 2015","Monday, July 27, 2015",Standard Class,RA-19915,Bart Pistole,Consumer,United States,Highland Park,Illinois,60035,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43,5,0.3,-52.20,2,13,Email,Middle,No
8363,7085,CA-2017-147207,"Monday, January 2, 2017","Wednesday, January 4, 2017",Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,5,0.3,-169.64,6,11,Email,Middle,No
662,7086,CA-2015-146563,"Monday, August 24, 2015","Friday, August 28, 2015",Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.79,5,0.3,-118.13,1,16,Social Media,Middle,No
5291,7087,CA-2014-146283,"Monday, September 8, 2014","Monday, September 15, 2014",Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.70,5,0.3,-13.81,2,20,Social Media,High,No
2610,7088,CA-2014-127446,"Tuesday, November 25, 2014","Sunday, November 30, 2014",Standard Class,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1218.74,5,0.3,-121.87,4,2,Email,Low,No
820,7089,CA-2014-140858,"Saturday, June 28, 2014","Wednesday, July 2, 2014",Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1228.47,5,0.3,0.00,10,14,Social Media,High,No
1439,7090,CA-2015-139731,"Thursday, October 15, 2015","Thursday, October 15, 2015",Same Day,JE-15745,Bill Donatelli,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,5,0.3,-350.49,1,9,Referral,High,No
2820,7091,CA-2016-160500,"Thursday, May 5, 2016","Sunday, May 8, 2016",First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,5,0.2,2.35,10,17,Email,Low,No
6568,7092,CA-2017-131282,"Sunday, February 5, 2017","Wednesday, February 8, 2017",Second Class,CB-12025,Kunst Miller,Consumer,United States,Waco,Texas,76706,Central,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,7.12,5,0.2,0.71,1,4,Referral,High,No
4985,7093,CA-2015-160696,"Sunday, September 6, 2015","Thursday, September 10, 2015",Standard Class,CK-12760,Allen Goldenen,Corporate,United States,Nashville,Tennessee,37211,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,5,0.2,1.18,3,6,Referral,High,Yes
2412,7094,CA-2015-142041,"Sunday, June 7, 2015","Tuesday, June 9, 2015",Second Class,EM-13810,Joseph Airdo,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,7.52,5,0.2,2.63,6,20,Social Media,High,No
4066,7095,CA-2014-102673,"Saturday, November 1, 2014","Wednesday, November 5, 2014",Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,7.52,5,0.2,1.41,3,2,Social Media,Low,Yes
1184,7096,CA-2017-138779,"Saturday, January 14, 2017","Sunday, January 15, 2017",First Class,RB-19570,Harold Ryan,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,7.92,5,0.2,0.69,7,9,Email,Low,No
9405,7097,CA-2017-141663,"Thursday, April 13, 2017","Monday, April 17, 2017",Standard Class,DP-13105,Rick Bensley,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,5,0.2,1.68,8,20,Referral,High,Yes
1592,7098,US-2016-132423,"Friday, April 15, 2016","Tuesday, April 19, 2016",Standard Class,MY-18295,Rick Duston,Corporate,United States,Grapevine,Texas,76051,Central,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.91,1,4,Referral,Middle,No
9373,7099,CA-2015-111339,"Friday, May 29, 2015","Sunday, May 31, 2015",First Class,VP-21760,Carlos Soltero,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.91,7,13,Social Media,Low,No
1542,7100,CA-2014-166884,"Tuesday, March 11, 2014","Sunday, March 16, 2014",Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,5,0.2,2.29,1,11,Social Media,Middle,No
6791,7101,CA-2016-124527,"Wednesday, November 16, 2016","Thursday, November 17, 2016",First Class,IM-15055,Ben Ferrer,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.81,7,6,Referral,High,No
7986,7102,CA-2016-151498,"Thursday, April 21, 2016","Sunday, April 24, 2016",First Class,DN-13690,Pauline Johnson,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.81,2,2,Referral,Middle,Yes
551,7103,CA-2015-113173,"Sunday, November 15, 2015","Tuesday, November 17, 2015",Second Class,DK-13225,Bill Donatelli,Corporate,United States,Chicago,Illinois,60653,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72,5,0.2,-1.74,7,19,Social Media,Middle,No
4302,7104,CA-2017-129021,"Wednesday, August 23, 2017","Saturday, August 26, 2017",Second Class,PO-18850,Deanra Eno,Consumer,United States,Tallahassee,Florida,32303,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",8.72,5,0.2,2.94,4,13,Social Media,Low,Yes
